/r/Causes	/c/en/adultery	/c/en/rage	1.0
/r/Causes	/c/en/affair	/c/en/divorce	1.0
/r/Causes	/c/en/affair	/c/en/scandal	2.0
/r/Causes	/c/en/affect/v/wn/emotion	/c/en/feel/v/wn/emotion	2.0
/r/Causes	/c/en/affix/v/wn/contact	/c/en/adhere/v/wn/contact	2.0
/r/Causes	/c/en/age/v/wn/change	/c/en/senesce/v/wn/change	2.0
/r/Causes	/c/en/ageing	/c/en/wrinkles	1.0
/r/Causes	/c/en/agonize/v/wn/emotion	/c/en/agonize/v/wn/emotion	2.0
/r/Causes	/c/en/alarm/n/wn/artifact	/c/en/danger/n/wn/state	2.0
/r/Causes	/c/en/alcohol	/c/en/amnesia	1.0
/r/Causes	/c/en/alcohol	/c/en/drunkenness	2.0
/r/Causes	/c/en/alcohol	/c/en/hangover	1.0
/r/Causes	/c/en/alcoholism	/c/en/stigma	1.0
/r/Causes	/c/en/ambulance/n/wn/artifact	/c/en/injury/n/wn/state	2.0
/r/Causes	/c/en/analysing	/c/en/change	1.0
/r/Causes	/c/en/analysing	/c/en/confusions	1.0
/r/Causes	/c/en/analysing	/c/en/enlightened	1.0
/r/Causes	/c/en/analysing	/c/en/headache	1.0
/r/Causes	/c/en/analysing	/c/en/insight	1.0
/r/Causes	/c/en/analysing	/c/en/knowledge	1.0
/r/Causes	/c/en/analysing	/c/en/tension	1.0
/r/Causes	/c/en/analysing	/c/en/thinking	1.0
/r/Causes	/c/en/analysing	/c/en/understanding	2.828
/r/Causes	/c/en/anger/v/wn/emotion	/c/en/anger/v/wn/emotion	2.0
/r/Causes	/c/en/argument	/c/en/violence	1.0
/r/Causes	/c/en/arousal	/c/en/ejaculation	1.0
/r/Causes	/c/en/asking	/c/en/answering	1.0
/r/Causes	/c/en/assemble/v/wn/social	/c/en/meet/v/wn/social	2.0
/r/Causes	/c/en/attach/v/wn/contact	/c/en/attach/v/wn/contact	2.0
/r/Causes	/c/en/awaking	/c/en/alertness	1.0
/r/Causes	/c/en/awaking	/c/en/annoyance	1.0
/r/Causes	/c/en/awaking	/c/en/depression	2.828
/r/Causes	/c/en/awaking	/c/en/discomfort	2.0
/r/Causes	/c/en/awaking	/c/en/ensomia	1.0
/r/Causes	/c/en/awaking	/c/en/headache	1.0
/r/Causes	/c/en/awaking	/c/en/irritability	1.0
/r/Causes	/c/en/awaking	/c/en/shock	1.0
/r/Causes	/c/en/awaking	/c/en/tiredness	1.0
/r/Causes	/c/en/awaking	/c/en/yawning	1.0
/r/Causes	/c/en/back/v/wn/motion	/c/en/back/v/wn/motion	2.0
/r/Causes	/c/en/bacteria	/c/en/stink	1.0
/r/Causes	/c/en/bag/n/wn/artifact	/c/en/travel/n/wn/act	2.0
/r/Causes	/c/en/bathing	/c/en/clean	4.472
/r/Causes	/c/en/bathing	/c/en/cleanliness	3.464
/r/Causes	/c/en/bathing	/c/en/nudity	2.0
/r/Causes	/c/en/beer	/c/en/drunkenness	1.0
/r/Causes	/c/en/begin/v/wn/change	/c/en/begin/v/wn/stative	2.0
/r/Causes	/c/en/belief	/c/en/trust	1.0
/r/Causes	/c/en/bethink/v/wn/perception	/c/en/study/v/wn/perception	2.0
/r/Causes	/c/en/better/v/wn/change	/c/en/better/v/wn/change	2.0
/r/Causes	/c/en/bigotry	/c/en/hatred	1.0
/r/Causes	/c/en/bilge/v/wn/change	/c/en/bilge/v/wn/change	2.0
/r/Causes	/c/en/birthday	/c/en/party	1.0
/r/Causes	/c/en/bloat/v/wn/change	/c/en/bloat/v/wn/change	2.0
/r/Causes	/c/en/blur/v/wn/change	/c/en/blur/v/wn/change	2.0
/r/Causes	/c/en/boil/v/wn/change	/c/en/boil/v/wn/change	2.0
/r/Causes	/c/en/boring	/c/en/suicide	1.0
/r/Causes	/c/en/bounce/v/wn/possession	/c/en/bounce/v/wn/possession	2.0
/r/Causes	/c/en/break/v/wn/contact	/c/en/break/v/wn/contact	2.0
/r/Causes	/c/en/break/v/wn/stative	/c/en/break/v/wn/stative	2.0
/r/Causes	/c/en/breathing	/c/en/breathtaking	1.0
/r/Causes	/c/en/breathing	/c/en/caughing	1.0
/r/Causes	/c/en/breathing	/c/en/choking	1.0
/r/Causes	/c/en/breathing	/c/en/coughing	1.0
/r/Causes	/c/en/breathing	/c/en/exhale	1.0
/r/Causes	/c/en/breathing	/c/en/hyperventilation	1.0
