/r/UsedFor	/c/en/accelerator/n/wn/artifact	/c/en/accelerate/v/wn/change	2.0
/r/UsedFor	/c/en/accelerator/n/wn/artifact	/c/en/speed/n/wn/attribute	2.0
/r/UsedFor	/c/en/accommodation	/c/en/shower	1.0
/r/UsedFor	/c/en/accommodation	/c/en/sleep	1.0
/r/UsedFor	/c/en/accommodation	/c/en/stay	1.0
/r/UsedFor	/c/en/accommodations	/c/en/comfort	1.0
/r/UsedFor	/c/en/accommodations	/c/en/sleeping	2.0
/r/UsedFor	/c/en/accordion	/c/en/fun	1.0
/r/UsedFor	/c/en/accordion	/c/en/music	1.0
/r/UsedFor	/c/en/acrylic	/c/en/art	1.0
/r/UsedFor	/c/en/acrylic	/c/en/paint	1.0
/r/UsedFor	/c/en/advertisement	/c/en/educate	1.0
/r/UsedFor	/c/en/advertisement	/c/en/sell	1.0
/r/UsedFor	/c/en/airbag	/c/en/safety	1.0
/r/UsedFor	/c/en/aircraft/n/wn/artifact	/c/en/fly/v/wn/motion	2.0
/r/UsedFor	/c/en/aircraft/n/wn/artifact	/c/en/land/v/wn/motion	2.0
/r/UsedFor	/c/en/aircraft/n/wn/artifact	/c/en/transport/v/wn/motion	2.0
/r/UsedFor	/c/en/airpalne	/c/en/transport	1.0
/r/UsedFor	/c/en/airplane	/c/en/cargo	1.0
/r/UsedFor	/c/en/airplane	/c/en/flight	2.0
/r/UsedFor	/c/en/airplane	/c/en/fly	2.0
/r/UsedFor	/c/en/airplane	/c/en/flying	1.0
/r/UsedFor	/c/en/airplane	/c/en/transport	2.0
/r/UsedFor	/c/en/airplane	/c/en/transportation	1.0
/r/UsedFor	/c/en/airplane	/c/en/travel	1.0
/r/UsedFor	/c/en/airplane	/c/en/traveling	5.292
/r/UsedFor	/c/en/airplane	/c/en/warfare	1.0
/r/UsedFor	/c/en/airplanes	/c/en/travel	1.0
/r/UsedFor	/c/en/airport	/c/en/airplanes	1.0
/r/UsedFor	/c/en/aisle	/c/en/passagewy	1.0
/r/UsedFor	/c/en/aisle	/c/en/pathway	1.0
/r/UsedFor	/c/en/aisle	/c/en/walking	2.0
/r/UsedFor	/c/en/alarm/n/wn/artifact	/c/en/alarm/n/wn/communication	2.0
/r/UsedFor	/c/en/alarm/n/wn/artifact	/c/en/alarm/v/wn/communication	2.0
/r/UsedFor	/c/en/alarm/n/wn/artifact	/c/en/alert/n/wn/state	2.0
/r/UsedFor	/c/en/alarm/n/wn/artifact	/c/en/ring/v/wn/perception	2.0
/r/UsedFor	/c/en/alarm/n/wn/artifact	/c/en/warn/v/wn/communication	2.0
/r/UsedFor	/c/en/album	/c/en/memories	1.0
/r/UsedFor	/c/en/album	/c/en/music	1.0
/r/UsedFor	/c/en/album/n/wn/artifact	/c/en/play/v/wn/creation	2.0
/r/UsedFor	/c/en/album/n/wn/communication	/c/en/hearer/n/wn/person	2.0
/r/UsedFor	/c/en/album/n/wn/communication	/c/en/launch/v/wn/contact	2.0
/r/UsedFor	/c/en/album/n/wn/communication	/c/en/music/n/wn/music	2.0
/r/UsedFor	/c/en/album/n/wn/communication	/c/en/play/v/wn/creation	2.0
/r/UsedFor	/c/en/album/n/wn/communication	/c/en/sell/v/wn/commerce	2.0
/r/UsedFor	/c/en/alcohol	/c/en/intoxication	1.0
/r/UsedFor	/c/en/alcoholics	/c/en/alcohol	1.0
/r/UsedFor	/c/en/algorithm	/c/en/software	1.0
/r/UsedFor	/c/en/alley	/c/en/bowling	1.0
/r/UsedFor	/c/en/alley	/c/en/cats	1.0
/r/UsedFor	/c/en/alley	/c/en/deliveries	1.0
/r/UsedFor	/c/en/alley	/c/en/garages	1.0
/r/UsedFor	/c/en/alley	/c/en/walk	1.0
/r/UsedFor	/c/en/altar	/c/en/church	1.0
/r/UsedFor	/c/en/altar	/c/en/pray	1.0
/r/UsedFor	/c/en/altar	/c/en/sacrifices	1.0
/r/UsedFor	/c/en/altar	/c/en/weddings	1.0
/r/UsedFor	/c/en/altar	/c/en/worship	1.0
/r/UsedFor	/c/en/alto	/c/en/computation	1.0
/r/UsedFor	/c/en/alto	/c/en/sing	1.0
/r/UsedFor	/c/en/alto	/c/en/singing	4.0
/r/UsedFor	/c/en/ambulance/n/wn/artifact	/c/en/drive/v/wn/motion	2.0
/r/UsedFor	/c/en/ambulance/n/wn/artifact	/c/en/rush/v/wn/motion	2.0
/r/UsedFor	/c/en/ambulance/n/wn/artifact	/c/en/transport/v/wn/contact	2.0
/r/UsedFor	/c/en/amphitheatre	/c/en/concerts	1.0
/r/UsedFor	/c/en/amphitheatre	/c/en/fun	1.0
